Disease,Year,PROVINCE,Week_no,Count
Dengue,2013,Trat,26,37
Dengue,2013,Trat,27,30
Dengue,2013,Trat,28,27
Dengue,2013,Trat,29,21
Dengue,2013,Trat,30,27
Dengue,2013,Trat,31,15
Dengue,2013,Trat,32,15
Dengue,2013,Trat,33,13
Dengue,2013,Trat,34,11
Dengue,2013,Trat,35,7
Dengue,2013,Trat,36,11
Dengue,2013,Trat,37,8
Dengue,2013,Trat,38,2
Dengue,2013,Trat,39,6
Dengue,2013,Trat,40,5
Dengue,2013,Trat,41,2
Dengue,2013,Trat,42,2
Dengue,2013,Trat,43,6
Dengue,2013,Trat,44,1
Dengue,2013,Trat,45,5
Dengue,2013,Trat,46,6
Dengue,2013,Trat,47,0
Dengue,2013,Trat,48,4
Dengue,2013,Trat,49,3
Dengue,2013,Trat,50,5
Dengue,2013,Trat,51,0
Dengue,2013,Trat,52,1
Dengue,2013,Trat,53,1
Dengue,2013,Chachoengsao,1,5
Dengue,2013,Chachoengsao,2,13
Dengue,2013,Chachoengsao,3,7
Dengue,2013,Chachoengsao,4,7
Dengue,2013,Chachoengsao,5,10
Dengue,2013,Chachoengsao,6,12
Dengue,2013,Chachoengsao,7,8
Dengue,2013,Chachoengsao,8,5
Dengue,2013,Chachoengsao,9,6
Dengue,2013,Chachoengsao,10,8
Dengue,2013,Chachoengsao,11,5
Dengue,2013,Chachoengsao,12,4
Dengue,2013,Chachoengsao,13,13
Dengue,2013,Chachoengsao,14,15
Dengue,2013,Chachoengsao,15,8
Dengue,2013,Chachoengsao,16,7
Dengue,2013,Chachoengsao,17,5
Dengue,2013,Chachoengsao,18,7
Dengue,2013,Chachoengsao,19,10
Dengue,2013,Chachoengsao,20,8
Dengue,2013,Chachoengsao,21,14
Dengue,2013,Chachoengsao,22,20
Dengue,2013,Chachoengsao,23,23
Dengue,2013,Chachoengsao,24,32
Dengue,2013,Chachoengsao,25,19
Dengue,2013,Chachoengsao,26,14
Dengue,2013,Chachoengsao,27,31
Dengue,2013,Chachoengsao,28,19
Dengue,2013,Chachoengsao,29,34
Dengue,2013,Chachoengsao,30,27
Dengue,2013,Chachoengsao,31,38
Dengue,2013,Chachoengsao,32,25
Dengue,2013,Chachoengsao,33,24
Dengue,2013,Chachoengsao,34,24
Dengue,2013,Chachoengsao,35,15
Dengue,2013,Chachoengsao,36,23
Dengue,2013,Chachoengsao,37,15
Dengue,2013,Chachoengsao,38,22
Dengue,2013,Chachoengsao,39,13
Dengue,2013,Chachoengsao,40,12
Dengue,2013,Chachoengsao,41,11
Dengue,2013,Chachoengsao,42,5
Dengue,2013,Chachoengsao,43,16
Dengue,2013,Chachoengsao,44,8
Dengue,2013,Chachoengsao,45,8
Dengue,2013,Chachoengsao,46,7
Dengue,2013,Chachoengsao,47,7
Dengue,2013,Chachoengsao,48,7
Dengue,2013,Chachoengsao,49,2
Dengue,2013,Chachoengsao,50,2
Dengue,2013,Chachoengsao,51,2
Dengue,2013,Chachoengsao,52,2
Dengue,2013,Chachoengsao,53,5
Dengue,2013,Prachinburi,1,4
Dengue,2013,Prachinburi,2,16
Dengue,2013,Prachinburi,3,5
Dengue,2013,Prachinburi,4,7
Dengue,2013,Prachinburi,5,3
Dengue,2013,Prachinburi,6,8
Dengue,2013,Prachinburi,7,7
Dengue,2013,Prachinburi,8,7
Dengue,2013,Prachinburi,9,5
Dengue,2013,Prachinburi,10,10
Dengue,2013,Prachinburi,11,7
Dengue,2013,Prachinburi,12,10
Dengue,2013,Prachinburi,13,8
Dengue,2013,Prachinburi,14,16
Dengue,2013,Prachinburi,15,7
Dengue,2013,Prachinburi,16,16
Dengue,2013,Prachinburi,17,6
Dengue,2013,Prachinburi,18,14
Dengue,2013,Prachinburi,19,24
Dengue,2013,Prachinburi,20,28
Dengue,2013,Prachinburi,21,18
Dengue,2013,Prachinburi,22,29
Dengue,2013,Prachinburi,23,29
Dengue,2013,Prachinburi,24,59
Dengue,2013,Prachinburi,25,51
Dengue,2013,Prachinburi,26,42
Dengue,2013,Prachinburi,27,55
Dengue,2013,Prachinburi,28,59
Dengue,2013,Prachinburi,29,64
Dengue,2013,Prachinburi,30,42
Dengue,2013,Prachinburi,31,56
Dengue,2013,Prachinburi,32,50
Dengue,2013,Prachinburi,33,43
Dengue,2013,Prachinburi,34,43
Dengue,2013,Prachinburi,35,20
Dengue,2013,Prachinburi,36,35
Dengue,2013,Prachinburi,37,21
Dengue,2013,Prachinburi,38,13
Dengue,2013,Prachinburi,39,17
Dengue,2013,Prachinburi,40,8
Dengue,2013,Prachinburi,41,5
Dengue,2013,Prachinburi,42,5
Dengue,2013,Prachinburi,43,10
Dengue,2013,Prachinburi,44,8
Dengue,2013,Prachinburi,45,5
Dengue,2013,Prachinburi,46,4
Dengue,2013,Prachinburi,47,9
Dengue,2013,Prachinburi,48,2
Dengue,2013,Prachinburi,49,4
Dengue,2013,Prachinburi,50,2
Dengue,2013,Prachinburi,51,3
Dengue,2013,Prachinburi,52,1
Dengue,2013,Prachinburi,53,1
Dengue,2013,Nakhon Nayok,1,2
Dengue,2013,Nakhon Nayok,2,3
Dengue,2013,Nakhon Nayok,3,0
Dengue,2013,Nakhon Nayok,4,5
Dengue,2013,Nakhon Nayok,5,0
Dengue,2013,Nakhon Nayok,6,4
Dengue,2013,Nakhon Nayok,7,4
Dengue,2013,Nakhon Nayok,8,12
Dengue,2013,Nakhon Nayok,9,8
Dengue,2013,Nakhon Nayok,10,8
Dengue,2013,Nakhon Nayok,11,5
Dengue,2013,Nakhon Nayok,12,5
Dengue,2013,Nakhon Nayok,13,4
Dengue,2013,Nakhon Nayok,14,4
Dengue,2013,Nakhon Nayok,15,6
Dengue,2013,Nakhon Nayok,16,5
Dengue,2013,Nakhon Nayok,17,9
Dengue,2013,Nakhon Nayok,18,14
Dengue,2013,Nakhon Nayok,19,10
Dengue,2013,Nakhon Nayok,20,20
Dengue,2013,Nakhon Nayok,21,12
Dengue,2013,Nakhon Nayok,22,18
Dengue,2013,Nakhon Nayok,23,7
Dengue,2013,Nakhon Nayok,24,11
Dengue,2013,Nakhon Nayok,25,17
Dengue,2013,Nakhon Nayok,26,9
Dengue,2013,Nakhon Nayok,27,6
Dengue,2013,Nakhon Nayok,28,15
Dengue,2013,Nakhon Nayok,29,13
Dengue,2013,Nakhon Nayok,30,17
Dengue,2013,Nakhon Nayok,31,5
Dengue,2013,Nakhon Nayok,32,13
Dengue,2013,Nakhon Nayok,33,13
Dengue,2013,Nakhon Nayok,34,12
Dengue,2013,Nakhon Nayok,35,11
Dengue,2013,Nakhon Nayok,36,12
Dengue,2013,Nakhon Nayok,37,3
Dengue,2013,Nakhon Nayok,38,2
Dengue,2013,Nakhon Nayok,39,3
Dengue,2013,Nakhon Nayok,40,3
Dengue,2013,Nakhon Nayok,41,2
Dengue,2013,Nakhon Nayok,42,2
Dengue,2013,Nakhon Nayok,43,4
Dengue,2013,Nakhon Nayok,44,1
Dengue,2013,Nakhon Nayok,45,1
Dengue,2013,Nakhon Nayok,46,0
Dengue,2013,Nakhon Nayok,47,0
Dengue,2013,Nakhon Nayok,48,0
Dengue,2013,Nakhon Nayok,49,0
Dengue,2013,Nakhon Nayok,50,0
Dengue,2013,Nakhon Nayok,51,0
Dengue,2013,Nakhon Nayok,52,0
Dengue,2013,Nakhon Nayok,53,1
Dengue,2013,Sa Kaeo,1,5
Dengue,2013,Sa Kaeo,2,5
Dengue,2013,Sa Kaeo,3,9
Dengue,2013,Sa Kaeo,4,1
Dengue,2013,Sa Kaeo,5,4
Dengue,2013,Sa Kaeo,6,2
Dengue,2013,Sa Kaeo,7,3
Dengue,2013,Sa Kaeo,8,6
Dengue,2013,Sa Kaeo,9,4
Dengue,2013,Sa Kaeo,10,7
Dengue,2013,Sa Kaeo,11,9
Dengue,2013,Sa Kaeo,12,7
Dengue,2013,Sa Kaeo,13,7
Dengue,2013,Sa Kaeo,14,6
Dengue,2013,Sa Kaeo,15,15
Dengue,2013,Sa Kaeo,16,11
Dengue,2013,Sa Kaeo,17,6
Dengue,2013,Sa Kaeo,18,12
Dengue,2013,Sa Kaeo,19,11
Dengue,2013,Sa Kaeo,20,22
Dengue,2013,Sa Kaeo,21,16
Dengue,2013,Sa Kaeo,22,18
Dengue,2013,Sa Kaeo,23,21
Dengue,2013,Sa Kaeo,24,13
Dengue,2013,Sa Kaeo,25,28
Dengue,2013,Sa Kaeo,26,23
Dengue,2013,Sa Kaeo,27,31
Dengue,2013,Sa Kaeo,28,31
Dengue,2013,Sa Kaeo,29,27
Dengue,2013,Sa Kaeo,30,26
Dengue,2013,Sa Kaeo,31,19
Dengue,2013,Sa Kaeo,32,26
Dengue,2013,Sa Kaeo,33,39
Dengue,2013,Sa Kaeo,34,24
Dengue,2013,Sa Kaeo,35,24
Dengue,2013,Sa Kaeo,36,26
Dengue,2013,Sa Kaeo,37,12
Dengue,2013,Sa Kaeo,38,10
Dengue,2013,Sa Kaeo,39,10
Dengue,2013,Sa Kaeo,40,10
Dengue,2013,Sa Kaeo,41,11
Dengue,2013,Sa Kaeo,42,11
Dengue,2013,Sa Kaeo,43,5
Dengue,2013,Sa Kaeo,44,4
Dengue,2013,Sa Kaeo,45,3
Dengue,2013,Sa Kaeo,46,7
Dengue,2013,Sa Kaeo,47,2
Dengue,2013,Sa Kaeo,48,2
Dengue,2013,Sa Kaeo,49,3
Dengue,2013,Sa Kaeo,50,2
Dengue,2013,Sa Kaeo,51,3
Dengue,2013,Sa Kaeo,52,0
Dengue,2013,Sa Kaeo,53,0
Dengue,2013,Nakhon Ratchasima,1,86
Dengue,2013,Nakhon Ratchasima,2,66
Dengue,2013,Nakhon Ratchasima,3,55
Dengue,2013,Nakhon Ratchasima,4,52
Dengue,2013,Nakhon Ratchasima,5,50
Dengue,2013,Nakhon Ratchasima,6,44
Dengue,2013,Nakhon Ratchasima,7,75
Dengue,2013,Nakhon Ratchasima,8,51
Dengue,2013,Nakhon Ratchasima,9,52
Dengue,2013,Nakhon Ratchasima,10,62
Dengue,2013,Nakhon Ratchasima,11,64
Dengue,2013,Nakhon Ratchasima,12,110
Dengue,2013,Nakhon Ratchasima,13,97
Dengue,2013,Nakhon Ratchasima,14,114
Dengue,2013,Nakhon Ratchasima,15,80
Dengue,2013,Nakhon Ratchasima,16,75
Dengue,2013,Nakhon Ratchasima,17,72
Dengue,2013,Nakhon Ratchasima,18,106
Dengue,2013,Nakhon Ratchasima,19,105
Dengue,2013,Nakhon Ratchasima,20,142
Dengue,2013,Nakhon Ratchasima,21,175
Dengue,2013,Nakhon Ratchasima,22,203
Dengue,2013,Nakhon Ratchasima,23,282
Dengue,2013,Nakhon Ratchasima,24,341
Dengue,2013,Nakhon Ratchasima,25,318
Dengue,2013,Nakhon Ratchasima,26,326
Dengue,2013,Nakhon Ratchasima,27,440
Dengue,2013,Nakhon Ratchasima,28,420
Dengue,2013,Nakhon Ratchasima,29,334
Dengue,2013,Nakhon Ratchasima,30,265
Dengue,2013,Nakhon Ratchasima,31,301
Dengue,2013,Nakhon Ratchasima,32,211
Dengue,2013,Nakhon Ratchasima,33,250
Dengue,2013,Nakhon Ratchasima,34,266
Dengue,2013,Nakhon Ratchasima,35,235
Dengue,2013,Nakhon Ratchasima,36,208
Dengue,2013,Nakhon Ratchasima,37,175
Dengue,2013,Nakhon Ratchasima,38,104
Dengue,2013,Nakhon Ratchasima,39,100
Dengue,2013,Nakhon Ratchasima,40,96
Dengue,2013,Nakhon Ratchasima,41,70
Dengue,2013,Nakhon Ratchasima,42,63
Dengue,2013,Nakhon Ratchasima,43,45
Dengue,2013,Nakhon Ratchasima,44,48
Dengue,2013,Nakhon Ratchasima,45,44
Dengue,2013,Nakhon Ratchasima,46,21
Dengue,2013,Nakhon Ratchasima,47,19
Dengue,2013,Nakhon Ratchasima,48,13
Dengue,2013,Nakhon Ratchasima,49,13
Dengue,2013,Nakhon Ratchasima,50,7
Dengue,2013,Nakhon Ratchasima,51,7
Dengue,2013,Nakhon Ratchasima,52,4
Dengue,2013,Nakhon Ratchasima,53,1
Dengue,2013,Buriram,1,19
Dengue,2013,Buriram,2,24
Dengue,2013,Buriram,3,41
Dengue,2013,Buriram,4,13
Dengue,2013,Buriram,5,20
Dengue,2013,Buriram,6,26
Dengue,2013,Buriram,7,36
Dengue,2013,Buriram,8,32
Dengue,2013,Buriram,9,38
Dengue,2013,Buriram,10,48
Dengue,2013,Buriram,11,31
Dengue,2013,Buriram,12,34
Dengue,2013,Buriram,13,41
Dengue,2013,Buriram,14,67
Dengue,2013,Buriram,15,33
Dengue,2013,Buriram,16,39
Dengue,2013,Buriram,17,26
Dengue,2013,Buriram,18,24
Dengue,2013,Buriram,19,31
Dengue,2013,Buriram,20,46
Dengue,2013,Buriram,21,51
Dengue,2013,Buriram,22,77
Dengue,2013,Buriram,23,87
Dengue,2013,Buriram,24,113
Dengue,2013,Buriram,25,124
Dengue,2013,Buriram,26,122
Dengue,2013,Buriram,27,118
Dengue,2013,Buriram,28,90
Dengue,2013,Buriram,29,115
Dengue,2013,Buriram,30,107
Dengue,2013,Buriram,31,83
Dengue,2013,Buriram,32,64
Dengue,2013,Buriram,33,96
Dengue,2013,Buriram,34,102
Dengue,2013,Buriram,35,87
Dengue,2013,Buriram,36,85
Dengue,2013,Buriram,37,81
Dengue,2013,Buriram,38,63
Dengue,2013,Buriram,39,42
Dengue,2013,Buriram,40,30
Dengue,2013,Buriram,41,28
Dengue,2013,Buriram,42,17
Dengue,2013,Buriram,43,10
Dengue,2013,Buriram,44,16
Dengue,2013,Buriram,45,7
Dengue,2013,Buriram,46,16
Dengue,2013,Buriram,47,15
Dengue,2013,Buriram,48,4
Dengue,2013,Buriram,49,0
Dengue,2013,Buriram,50,2
Dengue,2013,Buriram,51,2
Dengue,2013,Buriram,52,1
Dengue,2013,Buriram,53,0
Dengue,2013,Surin,1,49
Dengue,2013,Surin,2,69
Dengue,2013,Surin,3,50
Dengue,2013,Surin,4,42
Dengue,2013,Surin,5,37
Dengue,2013,Surin,6,56
Dengue,2013,Surin,7,53
Dengue,2013,Surin,8,60
Dengue,2013,Surin,9,41
Dengue,2013,Surin,10,53
Dengue,2013,Surin,11,54
Dengue,2013,Surin,12,78
Dengue,2013,Surin,13,86
Dengue,2013,Surin,14,60
Dengue,2013,Surin,15,58
Dengue,2013,Surin,16,71
Dengue,2013,Surin,17,78
Dengue,2013,Surin,18,77
Dengue,2013,Surin,19,64
Dengue,2013,Surin,20,69
Dengue,2013,Surin,21,88
Dengue,2013,Surin,22,70
Dengue,2013,Surin,23,119
Dengue,2013,Surin,24,145
Dengue,2013,Surin,25,201
Dengue,2013,Surin,26,196
Dengue,2013,Surin,27,268
Dengue,2013,Surin,28,236
Dengue,2013,Surin,29,207
Dengue,2013,Surin,30,134
Dengue,2013,Surin,31,126
Dengue,2013,Surin,32,129
Dengue,2013,Surin,33,136
Dengue,2013,Surin,34,194
Dengue,2013,Surin,35,142
Dengue,2013,Surin,36,146
Dengue,2013,Surin,37,99
Dengue,2013,Surin,38,57
Dengue,2013,Surin,39,40
Dengue,2013,Surin,40,25
Dengue,2013,Surin,41,38
Dengue,2013,Surin,42,27
Dengue,2013,Surin,43,16
Dengue,2013,Surin,44,21
Dengue,2013,Surin,45,9
Dengue,2013,Surin,46,12
Dengue,2013,Surin,47,9
Dengue,2013,Surin,48,1
Dengue,2013,Surin,49,0
Dengue,2013,Surin,50,0
Dengue,2013,Surin,51,0
Dengue,2013,Surin,52,0
Dengue,2013,Surin,53,2
Dengue,2013,Sisaket,1,24
Dengue,2013,Sisaket,2,19
Dengue,2013,Sisaket,3,21
Dengue,2013,Sisaket,4,22
Dengue,2013,Sisaket,5,27
Dengue,2013,Sisaket,6,28
Dengue,2013,Sisaket,7,21
Dengue,2013,Sisaket,8,35
Dengue,2013,Sisaket,9,32
Dengue,2013,Sisaket,10,36
Dengue,2013,Sisaket,11,34
Dengue,2013,Sisaket,12,43
Dengue,2013,Sisaket,13,63
Dengue,2013,Sisaket,14,65
Dengue,2013,Sisaket,15,67
Dengue,2013,Sisaket,16,73
Dengue,2013,Sisaket,17,57
Dengue,2013,Sisaket,18,78
Dengue,2013,Sisaket,19,115
Dengue,2013,Sisaket,20,158
Dengue,2013,Sisaket,21,173
Dengue,2013,Sisaket,22,163
Dengue,2013,Sisaket,23,246
Dengue,2013,Sisaket,24,296
Dengue,2013,Sisaket,25,273
Dengue,2013,Sisaket,26,293
Dengue,2013,Sisaket,27,262
Dengue,2013,Sisaket,28,262
Dengue,2013,Sisaket,29,272
Dengue,2013,Sisaket,30,190
Dengue,2013,Sisaket,31,178
Dengue,2013,Sisaket,32,156
Dengue,2013,Sisaket,33,145
Dengue,2013,Sisaket,34,139
Dengue,2013,Sisaket,35,118
Dengue,2013,Sisaket,36,114
Dengue,2013,Sisaket,37,90
Dengue,2013,Sisaket,38,56
Dengue,2013,Sisaket,39,42
Dengue,2013,Sisaket,40,21
Dengue,2013,Sisaket,41,33
Dengue,2013,Sisaket,42,22
Dengue,2013,Sisaket,43,27
Dengue,2013,Sisaket,44,31
Dengue,2013,Sisaket,45,13
Dengue,2013,Sisaket,46,10
Dengue,2013,Sisaket,47,15
Dengue,2013,Sisaket,48,9
Dengue,2013,Sisaket,49,4
Dengue,2013,Sisaket,50,5
Dengue,2013,Sisaket,51,4
Dengue,2013,Sisaket,52,3
Dengue,2013,Sisaket,53,0
Dengue,2013,Ubon Ratchathani,1,20
Dengue,2013,Ubon Ratchathani,2,20
Dengue,2013,Ubon Ratchathani,3,18
Dengue,2013,Ubon Ratchathani,4,11
Dengue,2013,Ubon Ratchathani,5,16
Dengue,2013,Ubon Ratchathani,6,21
Dengue,2013,Ubon Ratchathani,7,36
Dengue,2013,Ubon Ratchathani,8,32
Dengue,2013,Ubon Ratchathani,9,38
Dengue,2013,Ubon Ratchathani,10,43
Dengue,2013,Ubon Ratchathani,11,37
Dengue,2013,Ubon Ratchathani,12,63
Dengue,2013,Ubon Ratchathani,13,54
Dengue,2013,Ubon Ratchathani,14,47
Dengue,2013,Ubon Ratchathani,15,53
Dengue,2013,Ubon Ratchathani,16,54
Dengue,2013,Ubon Ratchathani,17,39
Dengue,2013,Ubon Ratchathani,18,57
Dengue,2013,Ubon Ratchathani,19,48
Dengue,2013,Ubon Ratchathani,20,87
Dengue,2013,Ubon Ratchathani,21,153
Dengue,2013,Ubon Ratchathani,22,134
Dengue,2013,Ubon Ratchathani,23,150
Dengue,2013,Ubon Ratchathani,24,172
Dengue,2013,Ubon Ratchathani,25,184
Dengue,2013,Ubon Ratchathani,26,179
Dengue,2013,Ubon Ratchathani,27,181
Dengue,2013,Ubon Ratchathani,28,192
Dengue,2013,Ubon Ratchathani,29,52
Dengue,2013,Ubon Ratchathani,30,155
Dengue,2013,Ubon Ratchathani,31,131
Dengue,2013,Ubon Ratchathani,32,95
Dengue,2013,Ubon Ratchathani,33,96
Dengue,2013,Ubon Ratchathani,34,114
Dengue,2013,Ubon Ratchathani,35,50
Dengue,2013,Ubon Ratchathani,36,74
Dengue,2013,Ubon Ratchathani,37,27
Dengue,2013,Ubon Ratchathani,38,21
Dengue,2013,Ubon Ratchathani,39,19
Dengue,2013,Ubon Ratchathani,40,25
Dengue,2013,Ubon Ratchathani,41,25
Dengue,2013,Ubon Ratchathani,42,12
Dengue,2013,Ubon Ratchathani,43,15
Dengue,2013,Ubon Ratchathani,44,3
Dengue,2013,Ubon Ratchathani,45,10
Dengue,2013,Ubon Ratchathani,46,4
Dengue,2013,Ubon Ratchathani,47,6
Dengue,2013,Ubon Ratchathani,48,6
Dengue,2013,Ubon Ratchathani,49,4
Dengue,2013,Ubon Ratchathani,50,9
Dengue,2013,Ubon Ratchathani,51,2
Dengue,2013,Ubon Ratchathani,52,0
Dengue,2013,Ubon Ratchathani,53,0
Dengue,2013,Yasothon,1,5
Dengue,2013,Yasothon,2,10
Dengue,2013,Yasothon,3,6
Dengue,2013,Yasothon,4,2
Dengue,2013,Yasothon,5,4
Dengue,2013,Yasothon,6,9
Dengue,2013,Yasothon,7,7
Dengue,2013,Yasothon,8,6
Dengue,2013,Yasothon,9,7
Dengue,2013,Yasothon,10,2
Dengue,2013,Yasothon,11,5
Dengue,2013,Yasothon,12,2
Dengue,2013,Yasothon,13,7
Dengue,2013,Yasothon,14,9
Dengue,2013,Yasothon,15,5
Dengue,2013,Yasothon,16,7
Dengue,2013,Yasothon,17,10
Dengue,2013,Yasothon,18,8
Dengue,2013,Yasothon,19,21
Dengue,2013,Yasothon,20,19
Dengue,2013,Yasothon,21,38
Dengue,2013,Yasothon,22,32
Dengue,2013,Yasothon,23,28
Dengue,2013,Yasothon,24,58
Dengue,2013,Yasothon,25,79
Dengue,2013,Yasothon,26,41
Dengue,2013,Yasothon,27,28
Dengue,2013,Yasothon,28,69
Dengue,2013,Yasothon,29,42
Dengue,2013,Yasothon,30,25
Dengue,2013,Yasothon,31,27
Dengue,2013,Yasothon,32,28
Dengue,2013,Yasothon,33,36
Dengue,2013,Yasothon,34,26
Dengue,2013,Yasothon,35,35
Dengue,2013,Yasothon,36,24
Dengue,2013,Yasothon,37,20
Dengue,2013,Yasothon,38,22
Dengue,2013,Yasothon,39,9
Dengue,2013,Yasothon,40,7
Dengue,2013,Yasothon,41,8
Dengue,2013,Yasothon,42,10
Dengue,2013,Yasothon,43,7
Dengue,2013,Yasothon,44,2
Dengue,2013,Yasothon,45,2
Dengue,2013,Yasothon,46,0
Dengue,2013,Yasothon,47,2
Dengue,2013,Yasothon,48,0
Dengue,2013,Yasothon,49,1
Dengue,2013,Yasothon,50,0
Dengue,2013,Yasothon,51,0
Dengue,2013,Yasothon,52,0
Dengue,2013,Yasothon,53,2
Dengue,2013,Chaiyaphum,1,5
Dengue,2013,Chaiyaphum,2,13
Dengue,2013,Chaiyaphum,3,11
Dengue,2013,Chaiyaphum,4,7
Dengue,2013,Chaiyaphum,5,9
Dengue,2013,Chaiyaphum,6,17
Dengue,2013,Chaiyaphum,7,8
Dengue,2013,Chaiyaphum,8,13
Dengue,2013,Chaiyaphum,9,10
Dengue,2013,Chaiyaphum,10,22
Dengue,2013,Chaiyaphum,11,22
Dengue,2013,Chaiyaphum,12,20
Dengue,2013,Chaiyaphum,13,25
Dengue,2013,Chaiyaphum,14,32
Dengue,2013,Chaiyaphum,15,20
Dengue,2013,Chaiyaphum,16,32
Dengue,2013,Chaiyaphum,17,30
Dengue,2013,Chaiyaphum,18,32
Dengue,2013,Chaiyaphum,19,21
Dengue,2013,Chaiyaphum,20,35
Dengue,2013,Chaiyaphum,21,32
Dengue,2013,Chaiyaphum,22,33
Dengue,2013,Chaiyaphum,23,34
Dengue,2013,Chaiyaphum,24,81
Dengue,2013,Chaiyaphum,25,80
Dengue,2013,Chaiyaphum,26,82
Dengue,2013,Chaiyaphum,27,84
Dengue,2013,Chaiyaphum,28,60
Dengue,2013,Chaiyaphum,29,66
Dengue,2013,Chaiyaphum,30,46
Dengue,2013,Chaiyaphum,31,56
Dengue,2013,Chaiyaphum,32,43
Dengue,2013,Chaiyaphum,33,64
Dengue,2013,Chaiyaphum,34,54
Dengue,2013,Chaiyaphum,35,42
Dengue,2013,Chaiyaphum,36,39
Dengue,2013,Chaiyaphum,37,29
Dengue,2013,Chaiyaphum,38,19
Dengue,2013,Chaiyaphum,39,19
Dengue,2013,Chaiyaphum,40,19
Dengue,2013,Chaiyaphum,41,12
Dengue,2013,Chaiyaphum,42,2
Dengue,2013,Chaiyaphum,43,5
Dengue,2013,Chaiyaphum,44,16
Dengue,2013,Chaiyaphum,45,9
Dengue,2013,Chaiyaphum,46,7
Dengue,2013,Chaiyaphum,47,8
Dengue,2013,Chaiyaphum,48,2
Dengue,2013,Chaiyaphum,49,2
Dengue,2013,Chaiyaphum,50,3
Dengue,2013,Chaiyaphum,51,1
Dengue,2013,Chaiyaphum,52,1
Dengue,2013,Chaiyaphum,53,0
Dengue,2013,Amnat Charoen,1,1
Dengue,2013,Amnat Charoen,2,4
Dengue,2013,Amnat Charoen,3,2
Dengue,2013,Amnat Charoen,4,1
Dengue,2013,Amnat Charoen,5,0
Dengue,2013,Amnat Charoen,6,4
Dengue,2013,Amnat Charoen,7,3
Dengue,2013,Amnat Charoen,8,3
Dengue,2013,Amnat Charoen,9,4
Dengue,2013,Amnat Charoen,10,3
Dengue,2013,Amnat Charoen,11,0
Dengue,2013,Amnat Charoen,12,3
Dengue,2013,Amnat Charoen,13,3
Dengue,2013,Amnat Charoen,14,4
Dengue,2013,Amnat Charoen,15,18
Dengue,2013,Amnat Charoen,16,10
Dengue,2013,Amnat Charoen,17,6
Dengue,2013,Amnat Charoen,18,15
Dengue,2013,Amnat Charoen,19,12
Dengue,2013,Amnat Charoen,20,22
Dengue,2013,Amnat Charoen,21,37
Dengue,2013,Amnat Charoen,22,33
Dengue,2013,Amnat Charoen,23,17
Dengue,2013,Amnat Charoen,24,39
Dengue,2013,Amnat Charoen,25,46
Dengue,2013,Amnat Charoen,26,30
Dengue,2013,Amnat Charoen,27,33
Dengue,2013,Amnat Charoen,28,34
Dengue,2013,Amnat Charoen,29,30
Dengue,2013,Amnat Charoen,30,22
Dengue,2013,Amnat Charoen,31,22
Dengue,2013,Amnat Charoen,32,15
Dengue,2013,Amnat Charoen,33,8
Dengue,2013,Amnat Charoen,34,16
Dengue,2013,Amnat Charoen,35,13
Dengue,2013,Amnat Charoen,36,8
Dengue,2013,Amnat Charoen,37,10
Dengue,2013,Amnat Charoen,38,6
Dengue,2013,Amnat Charoen,39,3
Dengue,2013,Amnat Charoen,40,4
Dengue,2013,Amnat Charoen,41,5
Dengue,2013,Amnat Charoen,42,2
Dengue,2013,Amnat Charoen,43,1
Dengue,2013,Amnat Charoen,44,0
Dengue,2013,Amnat Charoen,45,0
Dengue,2013,Amnat Charoen,46,0
Dengue,2013,Amnat Charoen,47,0
Dengue,2013,Amnat Charoen,48,0
Dengue,2013,Amnat Charoen,49,1
Dengue,2013,Amnat Charoen,50,0
Dengue,2013,Amnat Charoen,51,0
Dengue,2013,Amnat Charoen,52,0
Dengue,2013,Amnat Charoen,53,0
Dengue,2013,Bueng Kan,1,0
Dengue,2013,Bueng Kan,2,1
Dengue,2013,Bueng Kan,3,3
Dengue,2013,Bueng Kan,4,2
Dengue,2013,Bueng Kan,5,1
Dengue,2013,Bueng Kan,6,5
Dengue,2013,Bueng Kan,7,1
Dengue,2013,Bueng Kan,8,1
Dengue,2013,Bueng Kan,9,5
Dengue,2013,Bueng Kan,10,5
Dengue,2013,Bueng Kan,11,11
Dengue,2013,Bueng Kan,12,8
Dengue,2013,Bueng Kan,13,7
Dengue,2013,Bueng Kan,14,15
Dengue,2013,Bueng Kan,15,20
Dengue,2013,Bueng Kan,16,21
Dengue,2013,Bueng Kan,17,37
Dengue,2013,Bueng Kan,18,39
Dengue,2013,Bueng Kan,19,37
Dengue,2013,Bueng Kan,20,52
Dengue,2013,Bueng Kan,21,72
Dengue,2013,Bueng Kan,22,74
Dengue,2013,Bueng Kan,23,86
Dengue,2013,Bueng Kan,24,106
Dengue,2013,Bueng Kan,25,147
Dengue,2013,Bueng Kan,26,83
Dengue,2013,Bueng Kan,27,104
Dengue,2013,Bueng Kan,28,64
Dengue,2013,Bueng Kan,29,36
Dengue,2013,Bueng Kan,30,26
Dengue,2013,Bueng Kan,31,36
Dengue,2013,Bueng Kan,32,43
Dengue,2013,Bueng Kan,33,24
Dengue,2013,Bueng Kan,34,18
Dengue,2013,Bueng Kan,35,19
Dengue,2013,Bueng Kan,36,10
Dengue,2013,Bueng Kan,37,3
Dengue,2013,Bueng Kan,38,6
Dengue,2013,Bueng Kan,39,7
Dengue,2013,Bueng Kan,40,4
